2,4,1,3,5,5,2,2
17,15,15,45,1,2,0,0,12,0
14,13,16,28,1,2,0,0,12,0
10,7,10,24,1,2,0,0,12,0
4,4,5,25,1,2,1,0,10,0
1,1,3,9,2,1,8,0,3,2
2,2,2,5,2,1,9,0,2,0
1,1,1,5,2,1,9,0,1,1
1,0,4,3,2,1,8,0,4,1
2,1,3,2,2,1,8,0,3,2
2,1,3,2,2,1,8,0,3,2
1,1,0,1,2,1,4,0,0,15
0,0,1,1,2,1,0,0,1,24
2,2,0,0,2,1,2,0,0,20
0,1,0,1,2,1,0,0,0,25
1,2,0,1,2,1,1,0,0,22
0,0,1,0,2,1,0,0,1,24
0,0,0,0,3,0,0,9,0,14
0,0,0,0,3,0,0,15,0,0
0,0,0,0,3,0,0,15,0,0
0,0,0,0,3,0,0,12,0,0
