1,2,3,4,5,5,2,2
10,6,7,25,2,1,10,0,0,0
7,9,8,20,2,1,7,3,0,0
6,5,4,15,2,1,6,4,0,0
7,4,8,8,2,1,7,3,0,0
2,5,1,14,2,1,2,8,0,0
3,3,2,16,2,1,3,7,0,0
1,2,1,15,2,1,1,9,0,0
1,1,3,9,2,1,1,1,20,0
1,4,1,7,2,1,1,4,12,0
2,2,2,5,2,1,2,2,5,10
1,1,1,5,2,1,1,1,1,19
1,0,4,3,2,1,1,0,4,18
2,1,3,2,2,1,2,1,3,14
2,1,3,2,2,1,2,1,3,14
1,1,0,1,2,1,1,1,0,20
0,0,1,1,2,1,0,0,1,24
2,2,0,0,2,1,2,2,0,15
0,1,0,1,2,1,0,1,0,15
1,2,0,1,2,1,1,2,0,1
0,0,1,0,2,1,0,0,1,0
