3,4,1,2,5,5,2,2
10,6,7,25,2,1,0,0,7,18
7,9,8,20,2,1,0,0,8,17
6,5,4,15,2,1,0,0,4,21
7,4,8,8,2,1,2,0,8,12
2,5,1,14,2,1,4,0,1,14
3,3,2,16,2,1,2,0,2,16
1,2,1,15,2,1,3,0,1,15
1,1,3,9,2,1,5,0,3,9
1,4,1,7,2,1,6,0,1,7
2,2,2,5,2,1,7,0,2,5
1,1,1,5,2,1,7,0,1,5
1,0,4,3,2,1,6,1,4,3
2,1,3,2,2,1,2,6,3,2
2,1,3,2,2,1,2,6,3,2
1,1,0,1,2,1,1,8,0,1
0,0,1,1,2,1,0,9,1,1
2,2,0,0,2,1,2,8,0,0
0,1,0,1,2,1,0,9,0,1
1,2,0,1,2,1,1,3,0,1
0,0,1,0,2,1,0,0,1,0
