1,48,50.35854705
2,44,42.1870982
3,30,35.34159261
4,27,29.6068756
5,22,24.80270463
6,24,20.7780843
7,19,17.40652052
8,14,14.58204483
9,13,12.21588376
10,11,10.23366872
11,8,8.573098559
12,8,7.18198145
13,8,6.01659449
14,8,5.040309489
15,3,4.222441746
16,2,3.537285625
17,4,2.963306623
18,2,2.482464543
19,4,2.079646487
20,1,1.742191856
21,,1.45949443
22,,1.222669009
23,,1.024272156
24,,0.858068244
25,,0.718833473
